ID,full_model,slim_model,Title,Accession,Dataset,Genome assembly,Technical replicates,Biological replicates,File Format,File type,File format type,File size,Assay term name,Biosample name,Organ,Simple biosample summary,Batch,Target label,Download URL,Derived from,Genome annotation,Library,Paired end identifier,Paired with,Preferred Default,Run type,Read length,Mapped read length (nt),Cropped read length (nt),Cropped read length tolerance (nt),Mapped run type for bam files,Read length units,Output category,Output type,Index of,QC Metric,Lab,Project,Analysis step run,Date created,Analysis step version,Restricted file,Submitter comment,Status,,,,,,,,,,
/files/ENCFF332WQF/,x,,ENCFF332WQF,ENCFF332WQF,/experiments/ENCSR000BRS/,GRCh38,"1_1,2_1","1,2",bigWig,bigWig,,1516912643,ChIP-seq,K562,"bodily fluid,blood",,/biosamples/ENCBS109ENC/,NR2F2,/files/ENCFF332WQF/@@download/ENCFF332WQF.bigWig,"/files/ENCFF467JIV/,/files/ENCFF415JNN/,/files/ENCFF838ZUU/,/files/ENCFF113TEZ/,/files/ENCFF428XAM/,/files/ENCFF728MBI/",,,,,,,,,,,,,signal,fold change over control,,,ENCODE Processing Pipeline,ENCODE,/analysis-step-runs/509bd236-c0f3-4576-9d76-17b53d162634/,2020-12-12T11:48:25.329347+00:00,/analysis-step-versions/tf-chip-pooled-signal-generation-step-v-1-0/,,,released,,,,,,,,,,
/files/ENCFF667ZBO/,x,,ENCFF667ZBO,ENCFF667ZBO,/experiments/ENCSR707QWA/,GRCh38,"1_1,2_1","1,2",bigWig,bigWig,,1296658447,ChIP-seq,K562,"bodily fluid,blood",,"/biosamples/ENCBS316CKF/,/biosamples/ENCBS577JGM/",NR2F6,/files/ENCFF667ZBO/@@download/ENCFF667ZBO.bigWig,"/files/ENCFF397UJS/,/files/ENCFF531ROB/,/files/ENCFF698BVF/,/files/ENCFF142XLB/",,,,,,,,,,,,,signal,fold change over control,,,ENCODE Processing Pipeline,ENCODE,/analysis-step-runs/d513ad17-7ff4-4347-9d25-2b03cc059e90/,2021-02-04T20:35:48.346601+00:00,/analysis-step-versions/tf-chip-pooled-signal-generation-step-v-1-0/,,,released,,,,,,,,,,
/files/ENCFF641KPE/,x,,ENCFF641KPE,ENCFF641KPE,/experiments/ENCSR325DER/,GRCh38,"1_1,2_1","1,2",bigWig,bigWig,,1922370252,ChIP-seq,K562,"bodily fluid,blood",,"/biosamples/ENCBS048GNZ/,/biosamples/ENCBS839CNN/",NR3C1,/files/ENCFF641KPE/@@download/ENCFF641KPE.bigWig,"/files/ENCFF317ZDU/,/files/ENCFF936FZX/,/files/ENCFF822ODT/,/files/ENCFF693ZXF/",,,,,,,,,,,,,signal,fold change over control,,,ENCODE Processing Pipeline,ENCODE,/analysis-step-runs/c4b70344-3da6-4559-beac-4f614ff2f206/,2020-12-30T17:01:35.996337+00:00,/analysis-step-versions/tf-chip-pooled-signal-generation-step-v-1-0/,,,released,,,,,,,,,,
/files/ENCFF164ZYG/,x,,ENCFF164ZYG,ENCFF164ZYG,/experiments/ENCSR494UQJ/,GRCh38,"1_1,2_1","1,2",bigWig,bigWig,,2029512989,ChIP-seq,K562,"bodily fluid,blood",,"/biosamples/ENCBS837GDT/,/biosamples/ENCBS734NZL/",NR3C1,/files/ENCFF164ZYG/@@download/ENCFF164ZYG.bigWig,"/files/ENCFF936FZX/,/files/ENCFF901MYL/,/files/ENCFF822ODT/,/files/ENCFF673KQT/",,,,,,,,,,,,,signal,fold change over control,,,ENCODE Processing Pipeline,ENCODE,/analysis-step-runs/a304a0da-fd78-42ff-8a52-105330a12aa5/,2020-12-04T10:22:12.714870+00:00,/analysis-step-versions/tf-chip-pooled-signal-generation-step-v-1-0/,,,released,,,,,,,,,,
/files/ENCFF038PRI/,x,,ENCFF038PRI,ENCFF038PRI,/experiments/ENCSR494TDU/,GRCh38,"1_1,2_1","1,2",bigWig,bigWig,,1990417210,ChIP-seq,K562,"bodily fluid,blood",,"/biosamples/ENCBS293ZDP/,/biosamples/ENCBS232KKV/",NRF1,/files/ENCFF038PRI/@@download/ENCFF038PRI.bigWig,"/files/ENCFF936FZX/,/files/ENCFF202QRB/,/files/ENCFF822ODT/,/files/ENCFF844ZNZ/",,,,,,,,,,,,,signal,fold change over control,,,ENCODE Processing Pipeline,ENCODE,/analysis-step-runs/787381e9-7508-46d1-b32b-b76a7e8b0c97/,2020-12-04T10:57:01.731148+00:00,/analysis-step-versions/tf-chip-pooled-signal-generation-step-v-1-0/,,,released,,,,,,,,,,
/files/ENCFF732ISZ/,x,,ENCFF732ISZ,ENCFF732ISZ,/experiments/ENCSR998AJK/,GRCh38,"1_1,2_1","1,2",bigWig,bigWig,,1985253738,ChIP-seq,K562,"bodily fluid,blood",,"/biosamples/ENCBS293ZDP/,/biosamples/ENCBS232KKV/",NRF1,/files/ENCFF732ISZ/@@download/ENCFF732ISZ.bigWig,"/files/ENCFF822ODT/,/files/ENCFF831MDA/,/files/ENCFF724UWZ/,/files/ENCFF936FZX/",,,,,,,,,,,,,signal,fold change over control,,,ENCODE Processing Pipeline,ENCODE,/analysis-step-runs/b0345512-d73e-43d6-bd2c-f5e2feb51515/,2020-11-30T19:32:58.022073+00:00,/analysis-step-versions/tf-chip-pooled-signal-generation-step-v-1-0/,,,released,,,,,,,,,,
/files/ENCFF318QRJ/,x,,ENCFF318QRJ,ENCFF318QRJ,/experiments/ENCSR000EHH/,GRCh38,"1_1,2_1","1,2",bigWig,bigWig,,399921483,ChIP-seq,K562,"bodily fluid,blood",,/biosamples/ENCBS039ENC/,NRF1,/files/ENCFF318QRJ/@@download/ENCFF318QRJ.bigWig,"/files/ENCFF396DTD/,/files/ENCFF174DVW/,/files/ENCFF718OLQ/",,,,,,,,,,,,,signal,fold change over control,,,ENCODE Processing Pipeline,ENCODE,/analysis-step-runs/146838cf-1763-4322-9183-a10dd74f6397/,2020-12-12T08:09:13.850398+00:00,/analysis-step-versions/tf-chip-pooled-signal-generation-step-v-1-0/,,,released,,,,,,,,,,
/files/ENCFF744HIE/,x,,ENCFF744HIE,ENCFF744HIE,/experiments/ENCSR837EYC/,GRCh38,"1_1,2_1","1,2",bigWig,bigWig,,977181111,ChIP-seq,K562,"bodily fluid,blood",,"/biosamples/ENCBS316CKF/,/biosamples/ENCBS602AAA/",NRF1,/files/ENCFF744HIE/@@download/ENCFF744HIE.bigWig,"/files/ENCFF793EAF/,/files/ENCFF265VZX/,/files/ENCFF677KJK/,/files/ENCFF318XIW/",,,,,,,,,,,,,signal,fold change over control,,,ENCODE Processing Pipeline,ENCODE,/analysis-step-runs/10314692-2709-45fe-a109-fcd474a229e2/,2021-02-04T20:17:48.521087+00:00,/analysis-step-versions/tf-chip-pooled-signal-generation-step-v-1-0/,,,released,,,,,,,,,,
/files/ENCFF419SPJ/,x,,ENCFF419SPJ,ENCFF419SPJ,/experiments/ENCSR574XEO/,GRCh38,"1_1,2_1","1,2",bigWig,bigWig,,1934133225,ChIP-seq,K562,"bodily fluid,blood",,"/biosamples/ENCBS727RLP/,/biosamples/ENCBS187ZIN/",NUFIP1,/files/ENCFF419SPJ/@@download/ENCFF419SPJ.bigWig,"/files/ENCFF555MUX/,/files/ENCFF072BKN/,/files/ENCFF707OQM/,/files/ENCFF628INW/",,,,,,,,,,,,,signal,fold change over control,,,ENCODE Processing Pipeline,ENCODE,/analysis-step-runs/32c42273-6404-4944-b157-9f2b54421e1f/,2020-12-03T17:30:14.352754+00:00,/analysis-step-versions/tf-chip-pooled-signal-generation-step-v-1-0/,,,released,,,,,,,,,,
/files/ENCFF608BOH/,x,,ENCFF608BOH,ENCFF608BOH,/experiments/ENCSR052PTN/,GRCh38,"1_1,2_1","1,2",bigWig,bigWig,,733322373,ChIP-seq,K562,"bodily fluid,blood",,"/biosamples/ENCBS789RGF/,/biosamples/ENCBS031KNX/",PCBP1,/files/ENCFF608BOH/@@download/ENCFF608BOH.bigWig,"/files/ENCFF589CMT/,/files/ENCFF781ERK/,/files/ENCFF139VSG/,/files/ENCFF541ALB/",,,,,,,,,,,,,signal,fold change over control,,,ENCODE Processing Pipeline,ENCODE,/analysis-step-runs/2d3e56dc-24c3-4c1a-a33c-1fab568757d0/,2020-12-30T07:46:35.912610+00:00,/analysis-step-versions/tf-chip-pooled-signal-generation-step-v-1-0/,,,released,,,,,,,,,,
/files/ENCFF064TWD/,x,,ENCFF064TWD,ENCFF064TWD,/experiments/ENCSR603REQ/,GRCh38,"1_1,2_1","1,2",bigWig,bigWig,,761762337,ChIP-seq,K562,"bodily fluid,blood",,"/biosamples/ENCBS531SJK/,/biosamples/ENCBS739OBP/",PCBP2,/files/ENCFF064TWD/@@download/ENCFF064TWD.bigWig,"/files/ENCFF165SYN/,/files/ENCFF589CMT/,/files/ENCFF541ALB/,/files/ENCFF797TIR/",,,,,,,,,,,,,signal,fold change over control,,,ENCODE Processing Pipeline,ENCODE,/analysis-step-runs/433ac828-fb1c-4391-b639-aafb3c9e1ab0/,2020-12-03T15:20:55.976030+00:00,/analysis-step-versions/tf-chip-pooled-signal-generation-step-v-1-0/,,,released,,,,,,,,,,
/files/ENCFF321TEP/,x,,ENCFF321TEP,ENCFF321TEP,/experiments/ENCSR924GXX/,GRCh38,"1_1,2_1","1,2",bigWig,bigWig,,2071121265,ChIP-seq,K562,"bodily fluid,blood",,"/biosamples/ENCBS406RFF/,/biosamples/ENCBS465MWC/",PHB2,/files/ENCFF321TEP/@@download/ENCFF321TEP.bigWig,"/files/ENCFF936FZX/,/files/ENCFF952MVO/,/files/ENCFF822ODT/,/files/ENCFF373QAQ/",,,,,,,,,,,,,signal,fold change over control,,,ENCODE Processing Pipeline,ENCODE,/analysis-step-runs/0d5503ac-a6bc-4139-bfd7-ff3f086bc868/,2020-12-03T12:09:34.550041+00:00,/analysis-step-versions/tf-chip-pooled-signal-generation-step-v-1-0/,,,released,,,,,,,,,,
/files/ENCFF135IPL/,x,,ENCFF135IPL,ENCFF135IPL,/experiments/ENCSR594SMP/,GRCh38,"1_1,2_1","1,2",bigWig,bigWig,,1986476254,ChIP-seq,K562,"bodily fluid,blood",,"/biosamples/ENCBS352MRW/,/biosamples/ENCBS185MQS/",PHF20,/files/ENCFF135IPL/@@download/ENCFF135IPL.bigWig,"/files/ENCFF628INW/,/files/ENCFF327PEC/,/files/ENCFF608GZI/,/files/ENCFF072BKN/",,,,,,,,,,,,,signal,fold change over control,,,ENCODE Processing Pipeline,ENCODE,/analysis-step-runs/ff32e072-8112-4fa7-a67a-e3643148ae48/,2020-12-04T06:49:45.470636+00:00,/analysis-step-versions/tf-chip-pooled-signal-generation-step-v-1-0/,,,released,,,,,,,,,,
/files/ENCFF314SJU/,x,,ENCFF314SJU,ENCFF314SJU,/experiments/ENCSR119VCX/,GRCh38,"1_1,2_1","1,2",bigWig,bigWig,,1915573445,ChIP-seq,K562,"bodily fluid,blood",,"/biosamples/ENCBS538DYC/,/biosamples/ENCBS562NAQ/",PHF21A,/files/ENCFF314SJU/@@download/ENCFF314SJU.bigWig,"/files/ENCFF264ZHB/,/files/ENCFF954HGI/,/files/ENCFF072BKN/,/files/ENCFF628INW/",,,,,,,,,,,,,signal,fold change over control,,,ENCODE Processing Pipeline,ENCODE,/analysis-step-runs/3c4756a4-d40c-4a82-bf46-b97a1a45f942/,2020-11-28T20:48:39.980273+00:00,/analysis-step-versions/tf-chip-pooled-signal-generation-step-v-1-0/,,,released,,,,,,,,,,
/files/ENCFF092HFK/,x,,ENCFF092HFK,ENCFF092HFK,/experiments/ENCSR000AQH/,GRCh38,"2_1,3_1","2,3",bigWig,bigWig,,1174995385,ChIP-seq,K562,"bodily fluid,blood",,"/biosamples/ENCBS639AAA/,/biosamples/ENCBS775RXB/",PHF8,/files/ENCFF092HFK/@@download/ENCFF092HFK.bigWig,"/files/ENCFF403CQL/,/files/ENCFF226FKB/,/files/ENCFF420ARY/,/files/ENCFF666YXZ/,/files/ENCFF496ZXB/",,,,,,,,,,,,,signal,fold change over control,,,ENCODE Processing Pipeline,ENCODE,/analysis-step-runs/0dc9ea23-2375-4fb2-81ef-4dc79f23cfa7/,2021-01-07T22:26:31.762114+00:00,/analysis-step-versions/tf-chip-pooled-signal-generation-step-v-1-0/,,,released,,,,,,,,,,
/files/ENCFF695DLR/,x,,ENCFF695DLR,ENCFF695DLR,/experiments/ENCSR115SMW/,GRCh38,"1_1,2_1","1,2",bigWig,bigWig,,2448716404,ChIP-seq,K562,"blood,bodily fluid",,"/biosamples/ENCBS839CNN/,/biosamples/ENCBS048GNZ/",PKNOX1,/files/ENCFF695DLR/@@download/ENCFF695DLR.bigWig,"/files/ENCFF936FZX/,/files/ENCFF970CZZ/,/files/ENCFF507FIQ/,/files/ENCFF822ODT/,/files/ENCFF280YPC/,/files/ENCFF037WIZ/",,,,,,,,,,,,,signal,fold change over control,,,ENCODE Processing Pipeline,ENCODE,/analysis-step-runs/eec059af-0b3d-497e-b53e-f999da52f3d6/,2020-12-09T01:43:10.433699+00:00,/analysis-step-versions/tf-chip-pooled-signal-generation-step-v-1-0/,,,released,,,,,,,,,,
/files/ENCFF124PYB/,x,,ENCFF124PYB,ENCFF124PYB,/experiments/ENCSR000BQY/,GRCh38,"1_1,2_1","1,2",bigWig,bigWig,,1407435514,ChIP-seq,K562,"bodily fluid,blood",,/biosamples/ENCBS109ENC/,PML,/files/ENCFF124PYB/@@download/ENCFF124PYB.bigWig,"/files/ENCFF263IKB/,/files/ENCFF728MBI/,/files/ENCFF838ZUU/,/files/ENCFF058QKX/,/files/ENCFF113TEZ/,/files/ENCFF428XAM/",,,,,,,,,,,,,signal,fold change over control,,,ENCODE Processing Pipeline,ENCODE,/analysis-step-runs/d2293254-967c-4f89-af27-6c65bf6368f8/,2020-12-26T18:21:42.547594+00:00,/analysis-step-versions/tf-chip-pooled-signal-generation-step-v-1-0/,,,released,,,,,,,,,,
/files/ENCFF124WLE/,x,,ENCFF124WLE,ENCFF124WLE,/experiments/ENCSR031TFS/,GRCh38,"1_1,2_1","1,2",bigWig,bigWig,,1966732247,ChIP-seq,K562,"blood,bodily fluid",,"/biosamples/ENCBS465MWC/,/biosamples/ENCBS783WYV/",POLR2A,/files/ENCFF124WLE/@@download/ENCFF124WLE.bigWig,"/files/ENCFF201SIE/,/files/ENCFF936FZX/,/files/ENCFF822ODT/,/files/ENCFF267TTN/",,,,,,,,,,,,,signal,fold change over control,,,ENCODE Processing Pipeline,ENCODE,/analysis-step-runs/bb5549f1-8024-4eba-b7dc-37ee1fd8700b/,2020-11-29T12:19:41.313825+00:00,/analysis-step-versions/tf-chip-pooled-signal-generation-step-v-1-0/,,,released,,,,,,,,,,
/files/ENCFF806LCJ/,x,,ENCFF806LCJ,ENCFF806LCJ,/experiments/ENCSR388QZF/,GRCh38,"1_1,2_1","1,2",bigWig,bigWig,,1906382200,ChIP-seq,K562,"blood,bodily fluid",,"/biosamples/ENCBS837GDT/,/biosamples/ENCBS576ESJ/",POLR2A,/files/ENCFF806LCJ/@@download/ENCFF806LCJ.bigWig,"/files/ENCFF822ODT/,/files/ENCFF480AJZ/,/files/ENCFF785OCU/,/files/ENCFF936FZX/",,,,,,,,,,,,,signal,fold change over control,,,ENCODE Processing Pipeline,ENCODE,/analysis-step-runs/e1e3de7a-da45-4c18-a6c8-a18316c2ff32/,2020-11-27T22:41:11.959830+00:00,/analysis-step-versions/tf-chip-pooled-signal-generation-step-v-1-0/,,,released,,,,,,,,,,
/files/ENCFF348QLX/,x,,ENCFF348QLX,ENCFF348QLX,/experiments/ENCSR000DLY/,GRCh38,"1_1,2_1","1,2",bigWig,bigWig,,299916629,ChIP-seq,K562,"blood,bodily fluid",,/biosamples/ENCBS775AAA/,POLR2A,/files/ENCFF348QLX/@@download/ENCFF348QLX.bigWig,"/files/ENCFF500EAO/,/files/ENCFF058BNL/,/files/ENCFF509SVN/",,,,,,,,,,,,,signal,fold change over control,,,ENCODE Processing Pipeline,ENCODE,/analysis-step-runs/d37f6b72-a144-4d02-9aea-d902d528da0a/,2020-12-27T06:08:48.504950+00:00,/analysis-step-versions/tf-chip-pooled-signal-generation-step-v-1-0/,,,released,,,,,,,,,,
/files/ENCFF496FVA/,x,,ENCFF496FVA,ENCFF496FVA,/experiments/ENCSR000BMR/,GRCh38,"1_1,2_1","1,2",bigWig,bigWig,,603585712,ChIP-seq,K562,"blood,bodily fluid",,/biosamples/ENCBS109ENC/,POLR2A,/files/ENCFF496FVA/@@download/ENCFF496FVA.bigWig,"/files/ENCFF197BGH/,/files/ENCFF473GBW/,/files/ENCFF993ZYO/,/files/ENCFF326LGW/",,,,,,,,,,,,,signal,fold change over control,,,ENCODE Processing Pipeline,ENCODE,/analysis-step-runs/f8e1c165-f421-43e1-b09f-6211f36e6d7b/,2020-12-28T01:36:07.262246+00:00,/analysis-step-versions/tf-chip-pooled-signal-generation-step-v-1-0/,,,released,,,,,,,,,,
/files/ENCFF937ZPS/,x,,ENCFF937ZPS,ENCFF937ZPS,/experiments/ENCSR000EHL/,GRCh38,"1_1,2_1","1,2",bigWig,bigWig,,338320696,ChIP-seq,K562,"blood,bodily fluid",,/biosamples/ENCBS039ENC/,POLR2A,/files/ENCFF937ZPS/@@download/ENCFF937ZPS.bigWig,"/files/ENCFF866DAL/,/files/ENCFF147YPF/,/files/ENCFF769RAH/,/files/ENCFF459UPI/",,,,,,,,,,,,,signal,fold change over control,,,ENCODE Processing Pipeline,ENCODE,/analysis-step-runs/6e3a9544-728e-43a1-ba9f-4adc31346a1b/,2020-12-27T02:24:58.573740+00:00,/analysis-step-versions/tf-chip-pooled-signal-generation-step-v-1-0/,,,released,,,,,,,,,,
/files/ENCFF444MEV/,x,,ENCFF444MEV,ENCFF444MEV,/experiments/ENCSR000FAJ/,GRCh38,"1_1,2_1","1,2",bigWig,bigWig,,227259215,ChIP-seq,K562,"blood,bodily fluid",,/biosamples/ENCBS039ENC/,POLR2A,/files/ENCFF444MEV/@@download/ENCFF444MEV.bigWig,"/files/ENCFF380XSC/,/files/ENCFF717URX/,/files/ENCFF146ENO/,/files/ENCFF039CRW/",,,,,,,,,,,,,signal,fold change over control,,,ENCODE Processing Pipeline,ENCODE,/analysis-step-runs/b324f255-26a0-4a40-b5fa-087dc0b73c12/,2020-12-26T11:17:05.917372+00:00,/analysis-step-versions/tf-chip-pooled-signal-generation-step-v-1-0/,,,released,,,,,,,,,,
/files/ENCFF434PYZ/,x,,ENCFF434PYZ,ENCFF434PYZ,/experiments/ENCSR000EGF/,GRCh38,"1_1,2_1","1,2",bigWig,bigWig,,649844539,ChIP-seq,K562,"blood,bodily fluid",,/biosamples/ENCBS039ENC/,POLR2AphosphoS2,/files/ENCFF434PYZ/@@download/ENCFF434PYZ.bigWig,"/files/ENCFF816VGU/,/files/ENCFF615FUI/,/files/ENCFF396DTD/",,,,,,,,,,,,,signal,fold change over control,,,ENCODE Processing Pipeline,ENCODE,/analysis-step-runs/ebfeb647-e4ab-4ec5-a634-8a338b427b4f/,2020-12-11T20:47:15.463973+00:00,/analysis-step-versions/tf-chip-pooled-signal-generation-step-v-1-0/,,,released,,,,,,,,,,
/files/ENCFF711PAO/,x,,ENCFF711PAO,ENCFF711PAO,/experiments/ENCSR000EHF/,GRCh38,"1_1,2_1","1,2",bigWig,bigWig,,219174472,ChIP-seq,K562,"blood,bodily fluid",,/biosamples/ENCBS039ENC/,POLR2AphosphoS2,/files/ENCFF711PAO/@@download/ENCFF711PAO.bigWig,"/files/ENCFF083UKK/,/files/ENCFF146ENO/,/files/ENCFF733DZV/,/files/ENCFF039CRW/",,,,,,,,,,,,,signal,fold change over control,,,ENCODE Processing Pipeline,ENCODE,/analysis-step-runs/13156868-01eb-4dc2-918c-9e6f97263dcb/,2020-12-27T16:23:00.780741+00:00,/analysis-step-versions/tf-chip-pooled-signal-generation-step-v-1-0/,,,released,,,,,,,,,,
/files/ENCFF907FLD/,x,,ENCFF907FLD,ENCFF907FLD,/experiments/ENCSR000BKR/,GRCh38,"1_1,2_1","1,2",bigWig,bigWig,,425600088,ChIP-seq,K562,"blood,bodily fluid",,/biosamples/ENCBS109ENC/,POLR2AphosphoS5,/files/ENCFF907FLD/@@download/ENCFF907FLD.bigWig,"/files/ENCFF179XDZ/,/files/ENCFF571AWZ/,/files/ENCFF197BGH/,/files/ENCFF993ZYO/",,,,,,,,,,,,,signal,fold change over control,,,ENCODE Processing Pipeline,ENCODE,/analysis-step-runs/5d43fab7-e7d9-47a2-97c3-cc56ee28185c/,2020-12-26T21:34:01.672837+00:00,/analysis-step-versions/tf-chip-pooled-signal-generation-step-v-1-0/,,,released,,,,,,,,,,
/files/ENCFF331WPU/,x,,ENCFF331WPU,ENCFF331WPU,/experiments/ENCSR325RLL/,GRCh38,"1_1,2_1","1,2",bigWig,bigWig,,1952983825,ChIP-seq,K562,"bodily fluid,blood",,"/biosamples/ENCBS344LIE/,/biosamples/ENCBS603CUX/",POLR2B,/files/ENCFF331WPU/@@download/ENCFF331WPU.bigWig,"/files/ENCFF299UZV/,/files/ENCFF749XXG/,/files/ENCFF822ODT/,/files/ENCFF936FZX/",,,,,,,,,,,,,signal,fold change over control,,,ENCODE Processing Pipeline,ENCODE,/analysis-step-runs/669e0411-e258-4314-a69a-23cd02c3662f/,2020-12-30T02:41:51.122115+00:00,/analysis-step-versions/tf-chip-pooled-signal-generation-step-v-1-0/,,,released,,,,,,,,,,
/files/ENCFF923SQO/,x,,ENCFF923SQO,ENCFF923SQO,/experiments/ENCSR283ZRI/,GRCh38,"1_1,2_1","1,2",bigWig,bigWig,,450030121,ChIP-seq,K562,"bodily fluid,blood",,"/biosamples/ENCBS964WYU/,/biosamples/ENCBS083VWQ/",POLR2G,/files/ENCFF923SQO/@@download/ENCFF923SQO.bigWig,"/files/ENCFF314OJG/,/files/ENCFF956EMH/,/files/ENCFF116IUC/,/files/ENCFF401KXT/",,,,,,,,,,,,,signal,fold change over control,,,ENCODE Processing Pipeline,ENCODE,/analysis-step-runs/08f3a0d2-7aa8-4227-b342-d4cbd772f9b3/,2020-12-04T05:32:48.764152+00:00,/analysis-step-versions/tf-chip-pooled-signal-generation-step-v-1-0/,,,released,,,,,,,,,,
/files/ENCFF355ULG/,x,,ENCFF355ULG,ENCFF355ULG,/experiments/ENCSR000DOI/,GRCh38,"1_1,2_1","1,2",bigWig,bigWig,,224519141,ChIP-seq,K562,"bodily fluid,blood",,/biosamples/ENCBS039ENC/,POLR3A,/files/ENCFF355ULG/@@download/ENCFF355ULG.bigWig,"/files/ENCFF888ZBM/,/files/ENCFF039CRW/,/files/ENCFF146ENO/,/files/ENCFF752EDG/",,,,,,,,,,,,,signal,fold change over control,,,ENCODE Processing Pipeline,ENCODE,/analysis-step-runs/f1539930-f832-42d8-acef-4640f1fe4ce8/,2020-12-12T00:52:39.671179+00:00,/analysis-step-versions/tf-chip-pooled-signal-generation-step-v-1-0/,,,released,,,,,,,,,,
/files/ENCFF462VCE/,x,,ENCFF462VCE,ENCFF462VCE,/experiments/ENCSR000EHQ/,GRCh38,"1_1,2_1","1,2",bigWig,bigWig,,96722909,ChIP-seq,K562,"bodily fluid,blood",,/biosamples/ENCBS039ENC/,POLR3G,/files/ENCFF462VCE/@@download/ENCFF462VCE.bigWig,"/files/ENCFF146ENO/,/files/ENCFF618ILX/,/files/ENCFF877UOX/,/files/ENCFF039CRW/",,,,,,,,,,,,,signal,fold change over control,,,ENCODE Processing Pipeline,ENCODE,/analysis-step-runs/a9adfb3c-d53b-4294-9eb1-283f7fcef0fa/,2021-01-01T22:54:05.419024+00:00,/analysis-step-versions/tf-chip-pooled-signal-generation-step-v-1-0/,,,released,,,,,,,,,,
/files/ENCFF448FKC/,x,,ENCFF448FKC,ENCFF448FKC,/experiments/ENCSR364SNE/,GRCh38,"1_1,2_1","1,2",bigWig,bigWig,,931772861,ChIP-seq,K562,"bodily fluid,blood",,"/biosamples/ENCBS207UAM/,/biosamples/ENCBS489ZOH/",POU5F1,/files/ENCFF448FKC/@@download/ENCFF448FKC.bigWig,"/files/ENCFF495SPQ/,/files/ENCFF005NXS/,/files/ENCFF134NFM/,/files/ENCFF253OGH/",,,,,,,,,,,,,signal,fold change over control,,,ENCODE Processing Pipeline,ENCODE,/analysis-step-runs/9fd5b644-d1a9-42c4-94fe-e9608c89239d/,2020-12-01T03:55:06.912707+00:00,/analysis-step-versions/tf-chip-pooled-signal-generation-step-v-1-0/,,,released,,,,,,,,,,
/files/ENCFF905BYK/,x,,ENCFF905BYK,ENCFF905BYK,/experiments/ENCSR120MPG/,GRCh38,"1_1,2_1","1,2",bigWig,bigWig,,1886166100,ChIP-seq,K562,"bodily fluid,blood",,"/biosamples/ENCBS727RLP/,/biosamples/ENCBS187ZIN/",PRDM10,/files/ENCFF905BYK/@@download/ENCFF905BYK.bigWig,"/files/ENCFF929XRV/,/files/ENCFF072BKN/,/files/ENCFF729TUC/,/files/ENCFF628INW/",,,,,,,,,,,,,signal,fold change over control,,,ENCODE Processing Pipeline,ENCODE,/analysis-step-runs/8846297e-0343-4f65-ab31-64f7429081d7/,2020-11-28T20:17:53.117152+00:00,/analysis-step-versions/tf-chip-pooled-signal-generation-step-v-1-0/,,,released,,,,,,,,,,
/files/ENCFF106XAK/,x,,ENCFF106XAK,ENCFF106XAK,/experiments/ENCSR220YXI/,GRCh38,"1_1,2_1","1,2",bigWig,bigWig,,655674959,ChIP-seq,K562,"bodily fluid,blood",,"/biosamples/ENCBS075XHE/,/biosamples/ENCBS952HNJ/",PRPF4,/files/ENCFF106XAK/@@download/ENCFF106XAK.bigWig,"/files/ENCFF585GPW/,/files/ENCFF589CMT/,/files/ENCFF541ALB/,/files/ENCFF585IBD/",,,,,,,,,,,,,signal,fold change over control,,,ENCODE Processing Pipeline,ENCODE,/analysis-step-runs/3b7c716c-c04f-4792-9781-9a149876a99c/,2020-12-04T06:43:00.091000+00:00,/analysis-step-versions/tf-chip-pooled-signal-generation-step-v-1-0/,,,released,,,,,,,,,,
/files/ENCFF986RWU/,x,,ENCFF986RWU,ENCFF986RWU,/experiments/ENCSR948KMB/,GRCh38,"1_1,2_1","1,2",bigWig,bigWig,,706177077,ChIP-seq,K562,"bodily fluid,blood",,"/biosamples/ENCBS638TGE/,/biosamples/ENCBS127DTE/",PTBP1,/files/ENCFF986RWU/@@download/ENCFF986RWU.bigWig,"/files/ENCFF401KXT/,/files/ENCFF956EMH/,/files/ENCFF740ZRB/,/files/ENCFF111NWI/",,,,,,,,,,,,,signal,fold change over control,,,ENCODE Processing Pipeline,ENCODE,/analysis-step-runs/c65146e5-55e3-4bf1-bd44-ea47eb5de809/,2020-12-02T20:38:07.584861+00:00,/analysis-step-versions/tf-chip-pooled-signal-generation-step-v-1-0/,,,released,,,,,,,,,,
/files/ENCFF066QHQ/,x,,ENCFF066QHQ,ENCFF066QHQ,/experiments/ENCSR431XGJ/,GRCh38,"2_1,3_1","2,3",bigWig,bigWig,,2401004428,ChIP-seq,K562,"bodily fluid,blood",,"/biosamples/ENCBS125ACM/,/biosamples/ENCBS207UAM/",PYGO2,/files/ENCFF066QHQ/@@download/ENCFF066QHQ.bigWig,"/files/ENCFF936FZX/,/files/ENCFF614OLT/,/files/ENCFF185AJU/,/files/ENCFF822ODT/,/files/ENCFF037WIZ/,/files/ENCFF970CZZ/",,,,,,,,,,,,,signal,fold change over control,,,ENCODE Processing Pipeline,ENCODE,/analysis-step-runs/784b5811-cddd-4ecc-a70e-2f6933e8a8c3/,2020-12-08T03:12:22.018158+00:00,/analysis-step-versions/tf-chip-pooled-signal-generation-step-v-1-0/,,,released,,,,,,,,,,
